frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
177,0.57666665,0.3478889,0.07272222,5.0E-4,0.0022222223
178,0.57611114,0.348,0.07316667,5.0E-4,0.0022222223
179,0.5756111,0.34822223,0.07344444,5.0E-4,0.0022222223
180,0.5753889,0.34838888,0.07338889,6.111111E-4,0.0022222223
181,0.57483333,0.34866667,0.07355556,6.6666666E-4,0.0022777778
182,0.5742222,0.34916666,0.07366667,6.6666666E-4,0.0022777778
183,0.57361114,0.34966666,0.07377778,6.6666666E-4,0.0022777778
184,0.573,0.35022223,0.07383333,6.6666666E-4,0.0022777778
185,0.5727222,0.35044444,0.07388889,6.6666666E-4,0.0022777778
186,0.5721667,0.35077778,0.074,7.7777775E-4,0.0022777778
187,0.57155555,0.35122222,0.07411111,7.7777775E-4,0.0023333333
188,0.5713889,0.35122222,0.07427778,7.7777775E-4,0.0023333333
189,0.5708889,0.35155556,0.07444444,7.222222E-4,0.002388889
190,0.57044446,0.3518889,0.07455555,7.222222E-4,0.002388889
191,0.56994444,0.3522778,0.074666664,7.222222E-4,0.002388889
192,0.5695556,0.3525,0.07483333,7.222222E-4,0.002388889
193,0.5692222,0.3525,0.07511111,7.7777775E-4,0.002388889
194,0.5691111,0.35244444,0.075222224,8.3333335E-4,0.002388889
195,0.5686111,0.35283333,0.075333335,7.7777775E-4,0.0024444445
196,0.568,0.35338888,0.075388886,7.7777775E-4,0.0024444445
197,0.5673889,0.3537222,0.0755,9.4444444E-4,0.0024444445
198,0.5668333,0.3542222,0.075555556,9.4444444E-4,0.0024444445
199,0.5665,0.3543889,0.075666666,0.001,0.0024444445
200,0.53816664,0.3756111,0.08177778,0.0018333333,0.0026111112
201,0.52794445,0.37833333,0.088,0.0024444445,0.0032777777
202,0.51555556,0.38644445,0.092,0.0025,0.0035
203,0.5022778,0.39672223,0.09466667,0.0025,0.0038333333
204,0.48583335,0.41144446,0.09622222,0.002,0.0045
205,0.4722778,0.42305556,0.09811111,0.0018333333,0.004722222
206,0.4585,0.43505555,0.09977778,0.0019444445,0.004722222
207,0.44505554,0.4465,0.10161111,0.0020555556,0.004777778
208,0.432,0.4582222,0.10283333,0.0020555556,0.004888889
209,0.42077777,0.46755555,0.10461111,0.0020555556,0.005
210,0.4101111,0.47655556,0.10627778,0.002,0.0050555556
211,0.40005556,0.48483333,0.108055554,0.002,0.0050555556
212,0.3912222,0.49216667,0.10944445,0.002111111,0.0050555556
213,0.384,0.49744445,0.11116666,0.0022222223,0.0051666666
214,0.37716666,0.5032222,0.112166665,0.0022222223,0.0052222223
215,0.36816666,0.51111114,0.11305556,0.002388889,0.0052777776
216,0.35966668,0.5182222,0.11427778,0.0023333333,0.0055
217,0.3525,0.5242778,0.11533333,0.0022222223,0.0056666667
218,0.34455556,0.531,0.116222225,0.0024444445,0.0057777776
