frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
255,0.69605553,0.248,0.048277777,0.0022222223,0.0054444443
256,0.6958889,0.24794444,0.048388887,0.0023333333,0.0054444443
257,0.6956667,0.24794444,0.0485,0.0023333333,0.0055555557
258,0.69533336,0.24811111,0.048666667,0.0023333333,0.0055555557
259,0.69516665,0.24805556,0.048833333,0.0023333333,0.005611111
260,0.6948889,0.2478889,0.049222223,0.0023333333,0.0056666667
261,0.6945556,0.24777777,0.04961111,0.002388889,0.0056666667
262,0.6944444,0.24783333,0.049666665,0.002388889,0.0056666667
263,0.69427776,0.24772222,0.04988889,0.002388889,0.0057222224
264,0.6941111,0.24772222,0.05,0.0024444445,0.0057222224
265,0.694,0.24772222,0.050055556,0.0025,0.0057222224
266,0.69355553,0.24805556,0.05011111,0.0025555557,0.0057222224
267,0.6932222,0.24822222,0.050277777,0.0024444445,0.0058333334
268,0.69305557,0.24811111,0.050555557,0.0024444445,0.0058333334
269,0.69255555,0.24844444,0.050666668,0.0024444445,0.005888889
270,0.6925,0.24827778,0.05088889,0.0024444445,0.005888889
271,0.6921667,0.24844444,0.051055554,0.0024444445,0.005888889
272,0.69188887,0.24855556,0.051166665,0.0024444445,0.0059444443
273,0.69166666,0.24855556,0.05138889,0.0024444445,0.0059444443
274,0.6913889,0.24861111,0.05161111,0.002388889,0.006
275,0.6911111,0.24861111,0.05183333,0.0024444445,0.006
276,0.69105554,0.24855556,0.051777776,0.0026111112,0.006
277,0.6907222,0.24877778,0.05188889,0.0026111112,0.006
278,0.6903889,0.24894445,0.052055556,0.0025555557,0.006055556
279,0.69,0.249,0.052333333,0.0026111112,0.006055556
280,0.68983334,0.249,0.052444443,0.0026666666,0.006055556
281,0.6896667,0.24894445,0.052666668,0.0026666666,0.006055556
282,0.6894444,0.24894445,0.052722223,0.0027777778,0.006111111
283,0.6893333,0.24894445,0.05277778,0.0028333333,0.006111111
284,0.68905556,0.249,0.052944444,0.0027222221,0.0062777777
285,0.6888889,0.249,0.05311111,0.0026666666,0.0063333334
286,0.68855554,0.24922222,0.053166665,0.0027222221,0.0063333334
287,0.68833333,0.24911112,0.0535,0.0027222221,0.0063333334
288,0.688,0.24927777,0.053666666,0.0026666666,0.0063888887
289,0.68744445,0.24966666,0.053833332,0.0026666666,0.0063888887
290,0.68733335,0.24938889,0.054222222,0.0026111112,0.0064444444
291,0.68711114,0.2495,0.054333333,0.0026111112,0.0064444444
292,0.68666667,0.24972223,0.054277778,0.0028888888,0.0064444444
293,0.6863889,0.2495,0.05477778,0.0028888888,0.0064444444
294,0.686,0.24961111,0.054833334,0.0028888888,0.006666667
295,0.6857778,0.24983333,0.054833334,0.0027222221,0.0068333335
296,0.6855556,0.24988888,0.055,0.0026666666,0.006888889
297,0.68505555,0.25033334,0.055055555,0.0026666666,0.006888889
298,0.68494445,0.25033334,0.055166665,0.0026666666,0.006888889
299,0.6843889,0.25044444,0.055555556,0.0027222221,0.006888889
300,0.68416667,0.25044444,0.055666666,0.0028333333,0.006888889
301,0.684,0.2505,0.05561111,0.003,0.006888889
302,0.68366665,0.2506111,0.055555556,0.0032222222,0.0069444445
303,0.68311113,0.25088888,0.055555556,0.0033333334,0.007111111
304,0.6828333,0.25094444,0.05561111,0.0032777777,0.007333333
305,0.6826111,0.251,0.05572222,0.0032777777,0.007388889
