frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
268,0.2453889,0.59933335,0.14272222,0.0044444446,0.008111111
269,0.24522223,0.5995,0.14272222,0.0044444446,0.008111111
270,0.24494444,0.5993889,0.14305556,0.0045,0.008111111
271,0.24477778,0.59955555,0.14305556,0.0045,0.008111111
272,0.24444444,0.59966666,0.14327778,0.0044444446,0.008166667
273,0.24422222,0.5998333,0.14333333,0.0044444446,0.008166667
274,0.24394445,0.5998333,0.14361112,0.004388889,0.008222222
275,0.24372222,0.6,0.14366667,0.004388889,0.008222222
276,0.24333334,0.6003889,0.14366667,0.004333333,0.008277778
277,0.24316667,0.6005,0.14366667,0.004388889,0.008277778
278,0.24288888,0.6007778,0.14366667,0.004388889,0.008277778
279,0.24233334,0.60116667,0.14383334,0.004388889,0.008277778
280,0.24216667,0.6012222,0.14394444,0.004388889,0.008277778
281,0.2418889,0.6015,0.14383334,0.0045,0.008277778
282,0.24166666,0.6013889,0.14416666,0.0044444446,0.008333334
283,0.24144444,0.6015555,0.14416666,0.0045,0.008333334
284,0.24116667,0.6017778,0.14416666,0.0045555555,0.008333334
285,0.24105555,0.6018889,0.14416666,0.0044444446,0.008444444
286,0.24077778,0.6021111,0.14416666,0.0045,0.008444444
287,0.2405,0.6023889,0.14416666,0.0045,0.008444444
288,0.24011111,0.6026667,0.14422221,0.0045555555,0.008444444
289,0.24,0.6026667,0.14422221,0.0046666665,0.008444444
290,0.23983334,0.60283333,0.14422221,0.0046111112,0.0085
291,0.23938888,0.60305554,0.14444445,0.0045,0.008611111
292,0.23905556,0.6032778,0.14455555,0.0045,0.008611111
293,0.23883334,0.6033889,0.1446111,0.0045555555,0.008611111
294,0.2385,0.60366666,0.1446111,0.0045555555,0.008666666
295,0.23833333,0.60377777,0.14466667,0.0045555555,0.008666666
296,0.23783334,0.6042778,0.1446111,0.0045555555,0.008722222
297,0.23744445,0.60455555,0.14466667,0.0045555555,0.008777778
298,0.23733333,0.6046111,0.1446111,0.0045,0.008944444
299,0.23688889,0.60494447,0.14472222,0.0044444446,0.009
300,0.23683333,0.605,0.14466667,0.0045,0.009
301,0.23644444,0.6053889,0.14466667,0.0044444446,0.009055556
302,0.23627777,0.6055,0.1446111,0.0045555555,0.009055556
303,0.236,0.60555553,0.14483333,0.0045555555,0.009055556
304,0.23566666,0.60583335,0.14472222,0.004722222,0.009055556
305,0.23538889,0.60605556,0.14477777,0.004722222,0.009055556
306,0.23511112,0.60627776,0.14483333,0.004722222,0.009055556
307,0.23472223,0.6066667,0.14483333,0.004722222,0.009055556
308,0.23427778,0.607,0.14494444,0.0046666665,0.009111111
309,0.23394445,0.60733336,0.14494444,0.0046666665,0.009111111
310,0.2336111,0.60755557,0.145,0.004722222,0.009111111
311,0.23305556,0.6081111,0.14494444,0.0046666665,0.0092222225
312,0.2326111,0.60855556,0.14494444,0.0046666665,0.0092222225
313,0.23222223,0.6089444,0.14494444,0.0046111112,0.009277778
314,0.23183334,0.6092778,0.145,0.0046111112,0.009277778
315,0.23138888,0.60955554,0.14516667,0.0045555555,0.009333333
316,0.23094444,0.60994446,0.14522222,0.0045555555,0.009333333
317,0.23044445,0.6101111,0.14538889,0.004722222,0.009333333
318,0.22966667,0.6108889,0.14538889,0.004722222,0.009333333
319,0.22922222,0.61116666,0.1455,0.004777778,0.009333333
320,0.22872223,0.6116667,0.14544444,0.004833333,0.009333333
321,0.22833334,0.61194444,0.14555556,0.004777778,0.009388889
322,0.228,0.61205554,0.14572223,0.004833333,0.009388889
323,0.2275,0.61255556,0.14572223,0.004833333,0.009388889
324,0.22705555,0.613,0.14572223,0.004833333,0.009388889
325,0.223,0.60433334,0.15794444,0.0051111113,0.009611111
326,0.2215,0.60161114,0.16216667,0.004888889,0.009833333
327,0.2165,0.60366666,0.16494444,0.0049444446,0.0099444445
328,0.21422222,0.60366666,0.16705556,0.005,0.010055556
329,0.21105556,0.60305554,0.17077778,0.0049444446,0.0101666665
330,0.20933333,0.6005,0.17505555,0.004833333,0.010277778
331,0.20694445,0.5989444,0.179,0.004833333,0.010277778
332,0.20511112,0.5966111,0.18294445,0.005,0.010333333
333,0.20344445,0.59522223,0.18577778,0.0051666666,0.010388889
334,0.20227778,0.59272224,0.18933333,0.0052222223,0.010444445
335,0.20127778,0.5913889,0.19144444,0.0053333333,0.010555555
336,0.1995,0.59022224,0.19433333,0.005388889,0.010555555
337,0.19838889,0.5886111,0.197,0.0054444443,0.010555555
338,0.1975,0.58727777,0.19883333,0.0057777776,0.010611111
339,0.19683333,0.58555555,0.20105556,0.0056666667,0.0108888885
340,0.19588889,0.5836667,0.20383333,0.0057222224,0.0108888885
341,0.19494444,0.5822778,0.20611112,0.0057777776,0.0108888885
342,0.19433333,0.5806111,0.2081111,0.006,0.010944445
343,0.19361112,0.57927775,0.21011111,0.006055556,0.010944445
344,0.19288889,0.5772778,0.21277778,0.006111111,0.010944445
345,0.19205555,0.57533336,0.21555555,0.006111111,0.010944445
346,0.19127777,0.5735,0.218,0.0061666667,0.011055555
347,0.19027779,0.5725,0.21994445,0.006222222,0.011055555
348,0.19,0.5706667,0.22188888,0.006222222,0.011222222
349,0.189,0.5694444,0.22394444,0.0062777777,0.011333333
350,0.18827778,0.5687778,0.22533333,0.0062777777,0.011333333
351,0.18783334,0.56766665,0.2268889,0.0062777777,0.011333333
352,0.18761112,0.5662778,0.2285,0.0062777777,0.011333333
353,0.18722223,0.5652222,0.22994444,0.0062777777,0.011333333
354,0.18677777,0.5638889,0.23155555,0.0063333334,0.011444445
355,0.18627778,0.5629445,0.233,0.0062777777,0.0115
